tau,t_phys,p_inlet,p_outlet,q_outlet,w_center,w_monitor,volume,power,w_max_abs
4.250000000000e-01,2.253902865032e-05,0.000000000000e+00,1.420714091124e+03,-1.038145157701e-05,2.344434108781e-05,2.344434108781e-05,-1.742103043600e-10,-0.000000000000e+00,2.344434108781e-05
4.500000000000e-01,2.386485386505e-05,0.000000000000e+00,1.428070802026e+03,-1.043520858447e-05,2.200486796906e-05,2.200486796906e-05,-1.880455670222e-10,-0.000000000000e+00,2.200486796906e-05
4.750000000000e-01,2.519067907977e-05,0.000000000000e+00,1.430687811453e+03,-1.045433161338e-05,2.049975751400e-05,2.049975751400e-05,-2.019061834783e-10,-0.000000000000e+00,2.049975751400e-05
5.000000000000e-01,2.651650429450e-05,0.000000000000e+00,1.428850323163e+03,-1.044090470657e-05,1.892952283007e-05,1.892952283007e-05,-2.157489982028e-10,-0.000000000000e+00,1.892952283007e-05
5.250000000000e-01,2.784232950922e-05,0.000000000000e+00,1.422825723897e+03,-1.039688171423e-05,1.729486077300e-05,1.729486077300e-05,-2.295334461340e-10,-0.000000000000e+00,1.729486077300e-05
5.500000000000e-01,2.916815472395e-05,0.000000000000e+00,1.412864945289e+03,-1.032409624569e-05,1.559680230337e-05,1.559680230337e-05,-2.432213932558e-10,-0.000000000000e+00,1.559680230337e-05
5.750000000000e-01,3.049397993867e-05,0.000000000000e+00,1.399203724530e+03,-1.022427088133e-05,1.383691424961e-05,1.383691424961e-05,-2.567769893925e-10,-0.000000000000e+00,1.383691424961e-05
6.000000000000e-01,3.181980515339e-05,0.000000000000e+00,1.382063767001e+03,-1.009902566822e-05,1.201755605609e-05,1.201755605609e-05,-2.701665322675e-10,-0.000000000000e+00,1.201755605609e-05
6.250000000000e-01,3.314563036812e-05,0.000000000000e+00,1.361653817696e+03,-9.949885949173e-06,1.014218785585e-05,1.014218785585e-05,-2.833583419426e-10,-0.000000000000e+00,1.014218785585e-05
6.500000000000e-01,3.447145558284e-05,0.000000000000e+00,1.338170650619e+03,-9.778289592513e-06,8.215716227550e-06,8.215716227550e-06,-2.963226448412e-10,-0.000000000000e+00,8.215716227550e-06
6.750000000000e-01,3.579728079757e-05,0.000000000000e+00,1.311799986605e+03,-9.585593698788e-06,6.244852270291e-06,6.244852270291e-06,-3.090314666652e-10,-0.000000000000e+00,6.244852270291e-06
7.000000000000e-01,3.712310601229e-05,0.000000000000e+00,1.282717350293e+03,-9.373080862824e-06,4.238444956297e-06,4.238444956297e-06,-3.214585336128e-10,-0.000000000000e+00,4.238444956297e-06
7.250000000000e-01,3.844893122702e-05,0.000000000000e+00,1.251088876501e+03,-9.141965066073e-06,2.207743505878e-06,2.207743505878e-06,-3.335791814095e-10,-0.000000000000e+00,2.207743505878e-06
7.500000000000e-01,3.977475644174e-05,0.000000000000e+00,1.217072075243e+03,-8.893397266773e-06,1.665383523076e-07,1.665383523076e-07,-3.453702717504e-10,-0.000000000000e+00,6.085322463103e-07
7.750000000000e-01,4.110058165647e-05,0.000000000000e+00,1.180816563225e+03,-8.628470745123e-06,-1.868866707278e-06,-1.868866707278e-06,-3.568101158288e-10,-0.000000000000e+00,2.096185276888e-06
8.000000000000e-01,4.242640687119e-05,0.000000000000e+00,1.142464768038e+03,-8.348226248985e-06,-3.879887217377e-06,-3.879887217377e-06,-3.678784046879e-10,-0.000000000000e+00,3.884670120419e-06
8.250000000000e-01,4.375223208592e-05,0.000000000000e+00,1.102152609637e+03,-8.053656973567e-06,-5.846112359919e-06,-5.846112359919e-06,-3.785561461742e-10,-0.000000000000e+00,5.846112359919e-06
8.500000000000e-01,4.507805730064e-05,0.000000000000e+00,1.060010162163e+03,-7.745713397500e-06,-7.745972393577e-06,-7.745972393577e-06,-3.888256083026e-10,-0.000000000000e+00,7.745972393577e-06
8.750000000000e-01,4.640388251537e-05,0.000000000000e+00,1.016162297908e+03,-7.425307988445e-06,-9.557583280439e-06,-9.557583280439e-06,-3.986702688608e-10,-0.000000000000e+00,9.557583280439e-06
9.000000000000e-01,4.772970773009e-05,0.000000000000e+00,9.707293143370e+02,-7.093319784842e-06,-1.125970711596e-05,-1.125970711596e-05,-4.080747710877e-10,-0.000000000000e+00,1.125970711596e-05
9.250000000000e-01,4.905553294482e-05,0.000000000000e+00,9.238275446099e+02,-6.750598857148e-06,-1.283274804490e-05,-1.283274804490e-05,-4.170248852670e-10,-0.000000000000e+00,1.283274804490e-05
9.500000000000e-01,5.038135815954e-05,0.000000000000e+00,8.755699521362e+02,-6.397970652346e-06,-1.425969440158e-05,-1.425969440158e-05,-4.255074760809e-10,-0.000000000000e+00,1.425969440158e-05
9.750000000000e-01,5.170718337427e-05,0.000000000000e+00,8.260667102361e+02,-6.036240229666e-06,-1.552692067793e-05,-1.552692067793e-05,-4.335104755795e-10,-0.000000000000e+00,1.552692067793e-05
1.000000000000e+00,5.303300858899e-05,0.000000000000e+00,7.754257690527e+02,-5.666196403118e-06,-1.662477734553e-05,-1.662477734553e-05,-4.410228616424e-10,-0.000000000000e+00,1.662477734553e-05
1.025000000000e+00,5.435883380372e-05,0.000000000000e+00,7.237534132742e+02,-5.288615816894e-06,-1.754792026919e-05,-1.754792026919e-05,-4.480346418434e-10,-0.000000000000e+00,1.754792026919e-05
1.050000000000e+00,5.568465901844e-05,0.000000000000e+00,6.711548159025e+02,-4.904266991859e-06,-1.829536064280e-05,-1.829536064280e-05,-4.545368426809e-10,-0.000000000000e+00,1.829536064280e-05
1.075000000000e+00,5.701048423317e-05,0.000000000000e+00,6.177345950273e+02,-4.513914394025e-06,-1.887024650073e-05,-1.887024650073e-05,-4.605215042017e-10,-0.000000000000e+00,1.887024650073e-05
1.100000000000e+00,5.833630944789e-05,0.000000000000e+00,5.635973821493e+02,-4.118322587399e-06,-1.927941349711e-05,-1.927941349711e-05,-4.659816801304e-10,-0.000000000000e+00,1.927941349711e-05
1.125000000000e+00,5.966213466261e-05,0.000000000000e+00,5.088484118032e+02,-3.718260542481e-06,-1.953276232678e-05,-1.953276232678e-05,-4.709114437125e-10,-0.000000000000e+00,1.953276232678e-05
1.150000000000e+00,6.098795987734e-05,0.000000000000e+00,4.535941428558e+02,-3.314506176219e-06,-1.964253087558e-05,-1.964253087558e-05,-4.753058995753e-10,-0.000000000000e+00,1.964253087558e-05
1.175000000000e+00,6.231378509206e-05,0.000000000000e+00,3.979429216776e+02,-2.907851197943e-06,-1.962253057295e-05,-1.962253057295e-05,-4.791612020142e-10,-0.000000000000e+00,1.962253057295e-05
1.200000000000e+00,6.363961030679e-05,0.000000000000e+00,3.420056961933e+02,-2.499106327075e-06,-1.948740960381e-05,-1.948740960381e-05,-4.824745801969e-10,-0.000000000000e+00,1.948740960381e-05
1.225000000000e+00,6.496543552151e-05,0.000000000000e+00,2.858967874091e+02,-2.089106930841e-06,-1.925199281924e-05,-1.925199281924e-05,-4.852443708421e-10,-0.000000000000e+00,1.925199281924e-05
1.250000000000e+00,6.629126073624e-05,0.000000000000e+00,2.297347211934e+02,-1.678719102265e-06,-1.893073208806e-05,-1.893073208806e-05,-4.874700589563e-10,-0.000000000000e+00,1.893073208806e-05
1.275000000000e+00,6.761708595096e-05,0.000000000000e+00,1.736431176669e+02,-1.268846159127e-06,-1.853728415175e-05,-1.853728415175e-05,-4.891523271877e-10,-0.000000000000e+00,1.853728415175e-05
1.300000000000e+00,6.894291116569e-05,0.000000000000e+00,1.177516284112e+02,-8.604354923357e-07,-1.808421802049e-05,-1.808421802049e-05,-4.902931142591e-10,-0.000000000000e+00,1.808421802049e-05
1.325000000000e+00,7.026873638041e-05,0.000000000000e+00,6.219690276608e+01,-4.544856268689e-07,-1.758284209254e-05,-1.758284209254e-05,-4.908956827629e-10,-0.000000000000e+00,1.758284209254e-05
1.350000000000e+00,7.159456159514e-05,0.000000000000e+00,7.123553853781e+00,-5.205328070671e-08,-1.704313320768e-05,-1.704313320768e-05,-4.909646963150e-10,-0.000000000000e+00,1.704313320768e-05
1.375000000000e+00,7.292038680986e-05,0.000000000000e+00,-4.731491708385e+01,3.457398808423e-07,-1.647374575469e-05,-1.647374575469e-05,-4.905063056632e-10,0.000000000000e+00,1.647374575469e-05
1.400000000000e+00,7.424621202459e-05,0.000000000000e+00,-1.009552923589e+02,7.377011923892e-07,-1.588207820540e-05,-1.588207820540e-05,-4.895282428214e-10,0.000000000000e+00,1.588207820540e-05
1.425000000000e+00,7.557203723931e-05,0.000000000000e+00,-1.536239727685e+02,1.122562128670e-06,-1.527437619928e-05,-1.527437619928e-05,-4.880399216462e-10,0.000000000000e+00,1.527437619928e-05
1.450000000000e+00,7.689786245404e-05,0.000000000000e+00,-2.051365547882e+02,1.498975215008e-06,-1.465585461458e-05,-1.465585461458e-05,-4.860525425098e-10,0.000000000000e+00,1.465585461458e-05
1.475000000000e+00,7.822368766876e-05,0.000000000000e+00,-2.552977381695e+02,1.865513352113e-06,-1.403082507371e-05,-1.403082507371e-05,-4.835791978692e-10,0.000000000000e+00,1.403082507371e-05
1.500000000000e+00,7.954951288349e-05,0.000000000000e+00,-3.039016569646e+02,2.220672234943e-06,-1.340281935843e-05,-1.340281935843e-05,-4.806349746265e-10,0.000000000000e+00,1.340281935843e-05
1.525000000000e+00,8.087533809821e-05,0.000000000000e+00,-3.507327259344e+02,2.562876537587e-06,-1.277470279519e-05,-1.277470279519e-05,-4.772370482907e-10,0.000000000000e+00,1.277470279519e-05
1.550000000000e+00,8.220116331294e-05,0.000000000000e+00,-3.955670857782e+02,2.890490473855e-06,-1.214877456620e-05,-1.214877456620e-05,-4.734047631376e-10,0.000000000000e+00,1.214877456620e-05
1.575000000000e+00,8.352698852766e-05,0.000000000000e+00,-4.381747135275e+02,3.201833218362e-06,-1.152685403613e-05,-1.152685403613e-05,-4.691596919233e-10,0.000000000000e+00,1.152685403613e-05
1.600000000000e+00,8.485281374239e-05,0.000000000000e+00,-4.783222383036e+02,3.495199481851e-06,-1.091035360969e-05,-1.091035360969e-05,-4.645256683198e-10,0.000000000000e+00,1.091035360969e-05
1.625000000000e+00,8.617863895711e-05,0.000000000000e+00,-5.157764678048e+02,3.768885279966e-06,-1.030033947109e-05,-1.030033947109e-05,-4.595287851842e-10,0.000000000000e+00,1.030033947109e-05
1.650000000000e+00,8.750446417184e-05,0.000000000000e+00,-5.503085887050e+02,4.021218626426e-06,-9.697581948237e-06,-9.697581948237e-06,-4.541973521354e-10,0.000000000000e+00,9.697581948237e-06
1.675000000000e+00,8.883028938656e-05,0.000000000000e+00,-5.816989569521e+02,4.250594536736e-06,-9.102597333660e-06,-9.102597333660e-06,-4.485618067210e-10,0.000000000000e+00,9.102597333660e-06
1.700000000000e+00,9.015611460128e-05,0.000000000000e+00,-6.097423450129e+02,4.455513370882e-06,-8.515682898227e-06,-8.515682898227e-06,-4.426545747493e-10,0.000000000000e+00,8.515682898227e-06
1.725000000000e+00,9.148193981601e-05,0.000000000000e+00,-6.342534663507e+02,4.634621201836e-06,-7.936946642098e-06,-7.936946642098e-06,-4.365098770992e-10,0.000000000000e+00,7.936946642098e-06
1.750000000000e+00,9.280776503073e-05,0.000000000000e+00,-6.550725571353e+02,4.786750602261e-06,-7.366333101007e-06,-7.366333101007e-06,-4.301634824542e-10,0.000000000000e+00,7.366333101007e-06
1.775000000000e+00,9.413359024546e-05,0.000000000000e+00,-6.720707655587e+02,4.910960025357e-06,-6.803646301207e-06,-6.803646301207e-06,-4.236524078240e-10,0.000000000000e+00,6.803646301207e-06
1.800000000000e+00,9.545941546018e-05,0.000000000000e+00,-6.851550838000e+02,5.006569843750e-06,-6.248570752757e-06,-6.248570752757e-06,-4.170145712859e-10,0.000000000000e+00,6.248570752757e-06
1.825000000000e+00,9.678524067491e-05,0.000000000000e+00,-6.942725592901e+02,5.073193122069e-06,-5.700691195576e-06,-5.700691195576e-06,-4.102884039255e-10,0.000000000000e+00,5.700691195576e-06
1.850000000000e+00,9.811106588963e-05,0.000000000000e+00,-6.994135417315e+02,5.110759343596e-06,-5.159511666193e-06,-5.159511666193e-06,-4.035124303214e-10,0.000000000000e+00,5.159511666193e-06
1.875000000000e+00,9.943689110436e-05,0.000000000000e+00,-7.006137600138e+02,5.119529586714e-06,-4.624474332333e-06,-4.624474332333e-06,-3.967248289078e-10,0.000000000000e+00,4.624474332333e-06
1.900000000000e+00,1.007627163191e-04,0.000000000000e+00,-6.979550767443e+02,5.100102038417e-06,-4.094978442799e-06,-4.094978442799e-06,-3.899629850276e-10,0.000000000000e+00,4.094978442799e-06
1.925000000000e+00,1.020885415338e-04,0.000000000000e+00,-6.915648340831e+02,5.053407214197e-06,-3.570399656708e-06,-3.570399656708e-06,-3.832630503227e-10,0.000000000000e+00,3.570399656708e-06
1.950000000000e+00,1.034143667485e-04,0.000000000000e+00,-6.816137782166e+02,4.980692791735e-06,-3.050109944446e-06,-3.050109944446e-06,-3.766595222326e-10,0.000000000000e+00,3.050109944446e-06
1.975000000000e+00,1.047401919633e-04,0.000000000000e+00,-6.683126256123e+02,4.883498519825e-06,-2.533498188456e-06,-2.533498188456e-06,-3.701848567590e-10,0.000000000000e+00,2.533498188456e-06
2.000000000000e+00,1.060660171780e-04,0.000000000000e+00,-6.519074064647e+02,4.763622191959e-06,-2.019991551360e-06,-2.019991551360e-06,-3.638691263435e-10,0.000000000000e+00,2.019991551360e-06
2.025000000000e+00,1.073918423927e-04,0.000000000000e+00,-6.326737840441e+02,4.623078136644e-06,-1.509077618278e-06,-1.509077618278e-06,-3.577397327803e-10,0.000000000000e+00,1.509077618278e-06
2.050000000000e+00,1.087176676074e-04,0.000000000000e+00,-6.109105984607e+02,4.464050040346e-06,-1.000327256459e-06,-1.000327256459e-06,-3.518211826770e-10,0.000000000000e+00,1.000327256459e-06
2.075000000000e+00,1.100434928222e-04,0.000000000000e+00,-5.869329163521e+02,4.288840160121e-06,-4.934180656072e-07,-4.934180656072e-07,-3.461349302508e-10,0.000000000000e+00,4.934180656072e-07
2.100000000000e+00,1.113693180369e-04,0.000000000000e+00,-5.610648824372e+02,4.099817088443e-06,1.184178549841e-08,1.184178549841e-08,-3.406992893792e-10,0.000000000000e+00,7.043960680978e-07
2.125000000000e+00,1.126951432516e-04,0.000000000000e+00,-5.336326645998e+02,3.899364201470e-06,5.154896275829e-07,5.154896275829e-07,-3.355294139994e-10,0.000000000000e+00,1.084634229844e-06
2.150000000000e+00,1.140209684663e-04,0.000000000000e+00,-5.049577625915e+02,3.689830764352e-06,1.017384652729e-06,1.017384652729e-06,-3.306373433340e-10,0.000000000000e+00,1.469177635216e-06
2.175000000000e+00,1.153467936811e-04,0.000000000000e+00,-4.753509142631e+02,3.473487402807e-06,1.517185062226e-06,1.517185062226e-06,-3.260321061523e-10,0.000000000000e+00,1.857853806506e-06
2.200000000000e+00,1.166726188958e-04,0.000000000000e+00,-4.451067861434e+02,3.252487306078e-06,2.014326602962e-06,2.014326602962e-06,-3.217198764714e-10,0.000000000000e+00,2.250666149213e-06
2.225000000000e+00,1.179984441105e-04,0.000000000000e+00,-4.144995813833e+02,3.028834133275e-06,2.508003205157e-06,2.508003205157e-06,-3.177041718062e-10,0.000000000000e+00,2.653108890257e-06
2.250000000000e+00,1.193242693252e-04,0.000000000000e+00,-3.837796419176e+02,2.804357184673e-06,2.997150538239e-06,2.997150538239e-06,-3.139860843397e-10,0.000000000000e+00,3.068015478287e-06
2.275000000000e+00,1.206500945400e-04,0.000000000000e+00,-3.531710672152e+02,2.580694001420e-06,3.480433391338e-06,3.480433391338e-06,-3.105645351611e-10,0.000000000000e+00,3.500414779498e-06
2.300000000000e+00,1.219759197547e-04,0.000000000000e+00,-3.228703226341e+02,2.359280196501e-06,3.956237850424e-06,3.956237850424e-06,-3.074365419880e-10,0.000000000000e+00,3.956318391844e-06
2.325000000000e+00,1.233017449694e-04,0.000000000000e+00,-2.930457688018e+02,2.141346015831e-06,4.422669275294e-06,4.422669275294e-06,-3.045974914468e-10,0.000000000000e+00,4.422669275294e-06
2.350000000000e+00,1.246275701841e-04,0.000000000000e+00,-2.638380112676e+02,1.927918893225e-06,4.877557065774e-06,4.877557065774e-06,-3.020414079662e-10,0.000000000000e+00,4.877557065774e-06
2.375000000000e+00,1.259533953989e-04,0.000000000000e+00,-2.353609476478e+02,1.719831102112e-06,5.318467138014e-06,5.318467138014e-06,-2.997612125259e-10,0.000000000000e+00,5.318467138014e-06
2.400000000000e+00,1.272792206136e-04,0.000000000000e+00,-2.077033774731e+02,1.517731519022e-06,5.742722900665e-06,5.742722900665e-06,-2.977489658088e-10,0.000000000000e+00,5.742722900665e-06
2.425000000000e+00,1.286050458283e-04,0.000000000000e+00,-1.809310370714e+02,1.322100492893e-06,6.147435322084e-06,6.147435322084e-06,-2.959960916390e-10,0.000000000000e+00,6.147435322084e-06
2.450000000000e+00,1.299308710430e-04,0.000000000000e+00,-1.550889267075e+02,1.133266849962e-06,6.529542412394e-06,6.529542412394e-06,-2.944935778743e-10,0.000000000000e+00,6.529542412394e-06
2.475000000000e+00,1.312566962578e-04,0.000000000000e+00,-1.302038081490e+02,9.514261439973e-07,6.885858111879e-06,6.885858111879e-06,-2.932321531026e-10,0.000000000000e+00,6.885858111879e-06
2.500000000000e+00,1.325825214725e-04,0.000000000000e+00,-1.062867660126e+02,7.766593725863e-07,7.213130188911e-06,7.213130188911e-06,-2.922024385232e-10,0.000000000000e+00,7.213130188911e-06
2.525000000000e+00,1.339083466872e-04,0.000000000000e+00,-8.333574390841e+01,6.089515092617e-07,7.508106320789e-06,7.508106320789e-06,-2.913950752577e-10,0.000000000000e+00,7.508106320789e-06
2.550000000000e+00,1.352341719019e-04,0.000000000000e+00,-6.133798494818e+01,4.482093368041e-07,7.767607079504e-06,7.767607079504e-06,-2.908008280175e-10,0.000000000000e+00,7.767607079504e-06
2.575000000000e+00,1.365599971167e-04,0.000000000000e+00,-4.027232432237e+01,2.942781995747e-07,7.988604095719e-06,7.988604095719e-06,-2.904106665603e-10,0.000000000000e+00,7.988604095719e-06
2.600000000000e+00,1.378858223314e-04,0.000000000000e+00,-2.011129836691e+01,1.469574149023e-07,8.168301255758e-06,8.168301255758e-06,-2.902158267141e-10,0.000000000000e+00,8.168301255758e-06
2.625000000000e+00,1.392116475461e-04,0.000000000000e+00,-8.230491759163e-01,6.014190482558e-09,8.304216427101e-06,8.304216427101e-06,-2.902078529488e-10,0.000000000000e+00,8.304216427101e-06
2.650000000000e+00,1.405374727608e-04,0.000000000000e+00,1.762698401163e+01,-1.288040163103e-07,8.394260936208e-06,8.394260936208e-06,-2.903786245613e-10,-0.000000000000e+00,8.394260936208e-06
2.675000000000e+00,1.418632979756e-04,0.000000000000e+00,3.527458583049e+01,-2.577586912005e-07,8.436813863868e-06,8.436813863868e-06,-2.907203675335e-10,-0.000000000000e+00,8.436813863868e-06
2.700000000000e+00,1.431891231903e-04,0.000000000000e+00,5.215549029856e+01,-3.811109500444e-07,8.430788198109e-06,8.430788198109e-06,-2.912256540406e-10,-0.000000000000e+00,8.430788198109e-06
2.725000000000e+00,1.445149484050e-04,0.000000000000e+00,6.830429808388e+01,-4.991136270764e-07,8.375686006157e-06,8.375686006157e-06,-2.918873914724e-10,-0.000000000000e+00,8.375686006157e-06
2.750000000000e+00,1.458407736197e-04,0.000000000000e+00,8.375356994107e+01,-6.120046504621e-07,8.271640059314e-06,8.271640059314e-06,-2.926988026695e-10,-0.000000000000e+00,8.271640059314e-06
2.775000000000e+00,1.471665988345e-04,0.000000000000e+00,9.853307948608e+01,-7.200015821685e-07,8.119439762675e-06,8.119439762675e-06,-2.936533989218e-10,-0.000000000000e+00,8.119439762675e-06
2.800000000000e+00,1.484924240492e-04,0.000000000000e+00,1.126692084908e+02,-8.232971992571e-07,7.920539789718e-06,7.920539789718e-06,-2.947449471078e-10,-0.000000000000e+00,7.920539789718e-06
2.825000000000e+00,1.498182492639e-04,0.000000000000e+00,1.261844688155e+02,-9.220560005443e-07,7.677050475302e-06,7.677050475302e-06,-2.959674322027e-10,-0.000000000000e+00,7.677050475302e-06
2.850000000000e+00,1.511440744786e-04,0.000000000000e+00,1.390971366619e+02,-1.016411534015e-06,7.391709746482e-06,7.391709746482e-06,-2.973150162430e-10,-0.000000000000e+00,7.391709746482e-06
2.875000000000e+00,1.524698996933e-04,0.000000000000e+00,1.514209867799e+02,-1.106464454615e-06,7.067837129909e-06,7.067837129909e-06,-2.987819947162e-10,-0.000000000000e+00,7.067837129909e-06
2.900000000000e+00,1.537957249081e-04,0.000000000000e+00,1.631651163927e+02,-1.192281237633e-06,6.709271125389e-06,6.709271125389e-06,-3.003627512441e-10,-0.000000000000e+00,6.709271125389e-06
2.925000000000e+00,1.551215501228e-04,0.000000000000e+00,1.743338507695e+02,-1.273893488707e-06,6.320291934757e-06,6.320291934757e-06,-3.020517113523e-10,-0.000000000000e+00,6.320291934757e-06
2.950000000000e+00,1.564473753375e-04,0.000000000000e+00,1.849267244548e+02,-1.351297806657e-06,5.905532143986e-06,5.905532143986e-06,-3.038432960569e-10,-0.000000000000e+00,5.905532143986e-06
2.975000000000e+00,1.577732005522e-04,0.000000000000e+00,1.949385340689e+02,-1.424456169312e-06,5.469878440165e-06,5.469878440165e-06,-3.057318759635e-10,-0.000000000000e+00,5.469878440165e-06
3.000000000000e+00,1.590990257670e-04,0.000000000000e+00,2.043594602686e+02,-1.493296824700e-06,5.018367777564e-06,5.018367777564e-06,-3.077117265467e-10,-0.000000000000e+00,5.018367777564e-06
3.025000000000e+00,1.604248509817e-04,0.000000000000e+00,2.131752578469e+02,-1.557715680150e-06,4.556081572087e-06,4.556081572087e-06,-3.097769852728e-10,-0.000000000000e+00,4.556081572087e-06
3.050000000000e+00,1.617506761964e-04,0.000000000000e+00,2.213675140219e+02,-1.617578189658e-06,4.088041495557e-06,4.088041495557e-06,-3.119216112235e-10,-0.000000000000e+00,4.088041495557e-06
3.075000000000e+00,1.630765014111e-04,0.000000000000e+00,2.289139756861e+02,-1.672721745165e-06,3.619110265699e-06,3.619110265699e-06,-3.141393478904e-10,-0.000000000000e+00,3.619110265699e-06
3.100000000000e+00,1.644023266259e-04,0.000000000000e+00,2.357889467300e+02,-1.722958579890e-06,3.153900500061e-06,3.153900500061e-06,-3.164236898196e-10,-0.000000000000e+00,3.153900500061e-06
3.125000000000e+00,1.657281518406e-04,0.000000000000e+00,2.419637565030e+02,-1.768079191458e-06,2.696694246542e-06,2.696694246542e-06,-3.187678537933e-10,-0.000000000000e+00,2.714227212123e-06
3.150000000000e+00,1.670539770553e-04,0.000000000000e+00,2.474073000061e+02,-1.807856289213e-06,2.251375250687e-06,2.251375250687e-06,-3.211647552461e-10,-0.000000000000e+00,2.366486239009e-06
3.175000000000e+00,1.683798022700e-04,0.000000000000e+00,2.520866495302e+02,-1.842049263577e-06,1.821375405293e-06,1.821375405293e-06,-3.236069906065e-10,-0.000000000000e+00,2.081131832930e-06
3.200000000000e+00,1.697056274848e-04,0.000000000000e+00,2.559677361468e+02,-1.870409165846e-06,1.409636187946e-06,1.409636187946e-06,-3.260868262404e-10,-0.000000000000e+00,1.833449498981e-06
3.225000000000e+00,1.710314526995e-04,0.000000000000e+00,2.590160977699e+02,-1.892684174433e-06,1.018585262169e-06,1.018585262169e-06,-3.285961946424e-10,-0.000000000000e+00,1.611240644046e-06
3.250000000000e+00,1.723572779142e-04,0.000000000000e+00,2.611976884418e+02,-1.908625508486e-06,6.501278302277e-07,6.501278302277e-07,-3.311266984670e-10,-0.000000000000e+00,1.407776759055e-06
3.275000000000e+00,1.736831031289e-04,0.000000000000e+00,2.624797411419e+02,-1.917993732613e-06,3.056518072803e-07,3.056518072803e-07,-3.336696229194e-10,-0.000000000000e+00,1.219837009910e-06
3.300000000000e+00,1.750089283437e-04,0.000000000000e+00,2.628316738230e+02,-1.920565377471e-06,-1.395454221022e-08,-1.395454221022e-08,-3.362159569234e-10,-0.000000000000e+00,1.042221493765e-06
3.325000000000e+00,1.763347535584e-04,0.000000000000e+00,2.622260256624e+02,-1.916139781152e-06,-3.082741907230e-07,-3.082741907230e-07,-3.387564233602e-10,-0.000000000000e+00,8.750490197458e-07
3.350000000000e+00,1.776605787731e-04,0.000000000000e+00,2.606394077863e+02,-1.904546036320e-06,-5.773240587705e-07,-5.773240587705e-07,-3.412815185177e-10,-0.000000000000e+00,7.166300594843e-07
3.375000000000e+00,1.789864039878e-04,0.000000000000e+00,2.580534501148e+02,-1.885649909003e-06,-8.215108627962e-07,-8.215108627962e-07,-3.437815607132e-10,-0.000000000000e+00,8.215108627962e-07
3.400000000000e+00,1.803122292026e-04,0.000000000000e+00,2.544557236388e+02,-1.859360577862e-06,-1.041582121430e-06,-1.041582121430e-06,-3.462467478506e-10,-0.000000000000e+00,1.041582121430e-06
3.425000000000e+00,1.816380544173e-04,0.000000000000e+00,2.498406155208e+02,-1.825637028734e-06,-1.238574263184e-06,-1.238574263184e-06,-3.486672234563e-10,-0.000000000000e+00,1.238574263184e-06
3.450000000000e+00,1.829638796320e-04,0.000000000000e+00,2.442101330629e+02,-1.784493929388e-06,-1.413759627785e-06,-1.413759627785e-06,-3.510331505034e-10,-0.000000000000e+00,1.413759627785e-06
3.475000000000e+00,1.842897048467e-04,0.000000000000e+00,2.375746119462e+02,-1.736006804786e-06,-1.568593947662e-06,-1.568593947662e-06,-3.533347920981e-10,-0.000000000000e+00,1.568593947662e-06
3.500000000000e+00,1.856155300615e-04,0.000000000000e+00,2.299533043341e+02,-1.680316334463e-06,-1.704665653961e-06,-1.704665653961e-06,-3.555625978630e-10,-0.000000000000e+00,1.704665653961e-06
3.525000000000e+00,1.869413552762e-04,0.000000000000e+00,2.213748235316e+02,-1.617631601756e-06,-1.823648090445e-06,-1.823648090445e-06,-3.577072946288e-10,-0.000000000000e+00,1.823648090445e-06
3.550000000000e+00,1.882671804909e-04,0.000000000000e+00,2.118774239719e+02,-1.548232139716e-06,-1.927255454790e-06,-1.927255454790e-06,-3.597599798379e-10,-0.000000000000e+00,1.927255454790e-06
3.575000000000e+00,1.895930057056e-04,0.000000000000e+00,2.015090983450e+02,-1.472468640851e-06,-2.017203033790e-06,-2.017203033790e-06,-3.617122158898e-10,-0.000000000000e+00,2.017203033790e-06
3.600000000000e+00,1.909188309204e-04,0.000000000000e+00,1.903274776799e+02,-1.390762227005e-06,-2.095172067570e-06,-2.095172067570e-06,-3.635561235180e-10,-0.000000000000e+00,2.095172067570e-06
3.625000000000e+00,1.922446561351e-04,0.000000000000e+00,1.783995250255e+02,-1.303602211018e-06,-2.162779375875e-06,-2.162779375875e-06,-3.652844721994e-10,-0.000000000000e+00,2.162779375875e-06
3.650000000000e+00,1.935704813498e-04,0.000000000000e+00,1.658010189289e+02,-1.211542322402e-06,-2.221551711665e-06,-2.221551711665e-06,-3.668907655591e-10,-0.000000000000e+00,2.221551711665e-06
3.675000000000e+00,1.948963065645e-04,0.000000000000e+00,1.526158289851e+02,-1.115195413625e-06,-2.272904675524e-06,-2.272904675524e-06,-3.683693197579e-10,-0.000000000000e+00,2.272904675524e-06
3.700000000000e+00,1.962221317793e-04,0.000000000000e+00,1.389349921128e+02,-1.015226710274e-06,-2.318125928566e-06,-2.318125928566e-06,-3.697153329290e-10,-0.000000000000e+00,2.318125928566e-06
3.725000000000e+00,1.975479569940e-04,0.000000000000e+00,1.248556046438e+02,-9.123457153174e-07,-2.358362379151e-06,-2.358362379151e-06,-3.709249438829e-10,-0.000000000000e+00,2.358362379151e-06
3.750000000000e+00,1.988737822087e-04,0.000000000000e+00,1.104795515336e+02,-8.072969231890e-07,-2.394610986274e-06,-2.394610986274e-06,-3.719952784994e-10,-0.000000000000e+00,2.394610986274e-06
