E_dt005,E_dt010
6.55614637053994,6.292767810003656
6.531191321508523,5.128008654021824
6.529427993495377,5.215555968537451
5.797804990834154,6.228699420448217
6.555152258192102,5.472895159824149
6.526364896214648,5.0930962651233
6.525134689220851,6.251893228919035
6.53727274074773,5.009724188455434
6.555510329639377,5.238642531175611
5.8490567992429465,4.932105881803011
6.515731143562917,5.470796375622516
5.837140565631867,6.294090757239898
6.060099390278966,5.242191375330165
6.560040708267756,5.214630438007955
5.560074752649671,5.094186109383868
5.726265561911265,5.161917590980924
6.526337263614603,5.103514513064306
6.52243865304601,5.419751078651228
6.536319796472943,6.291707453943312
5.912958943461538,6.255892264204402
6.5569454505867935,6.286072748044006
5.731533289266988,5.175553461557356
5.932468470423529,5.346738625881015
6.544533168446341,6.250910733048109
6.554552994553717,6.367440881493637
6.538124254659698,6.267075522691572
6.541843119763829,6.280576393026753
6.542012340839774,6.364623131837682
6.531418849512666,6.290810820017851
6.52548310092568,6.365301541132385
6.555479620397737,6.292168365588917
5.898846925098504,6.232824418806306
5.627606097907263,5.024052252866488
6.527954396668004,6.3459556141222055
6.54632871454739,6.282879218821109
6.529502226193908,6.251321308061295
6.55020643797798,6.26428223839936
5.7603173078366865,6.280212207599718
5.918740280593841,6.233701856015211
6.55493438554631,6.267576506697387
5.62841043311779,6.278914799209036
5.9165073947540705,6.285216366421642
6.539393630251716,5.324471367879799
5.697134923985537,6.2545549007897145
5.885556503440574,6.23779870869523
5.847063432755207,6.309441411996637
5.60765956200539,6.368552165179624
6.537018378201651,6.247208682266901
5.691520127191545,6.288958821579751
6.533150164477213,6.243388567291051
6.521670045623383,6.247181679565726
5.872681122095862,6.355572353193696
5.82913590457111,5.012220809155121
6.52186820205733,5.27695371649434
5.773888461229198,5.370720090544355
6.520510965226407,6.257273170782825
6.536130258432247,5.024471298348847
5.753728911906213,5.219457886439628
5.993494658499579,6.244590333101423
5.643049092590477,6.250877922852887
6.54174176627947,6.310403088896288
6.522681076330647,6.296778372904515
6.532272514751098,6.251347986780724
5.757015297004914,5.43639429644728
6.541479944750524,5.19650328997253
5.759295174267157,6.28339015597543
5.7959027682701825,6.364579293166315
5.8056284858240055,5.062322228026376
6.531966939668454,6.367640102981765
6.538404848262804,5.290401618553637
5.814985380129411,6.368385442642037
6.5506707450973085,6.2486454104310845
6.536638880532482,6.26145475431301
5.603350260792389,6.240795512264117
6.543301924956352,6.266911475338106
6.526393022205125,5.003423268761253
6.554242403206704,6.275722553270947
6.535313430653909,5.596883388787582
6.519631435343231,6.2552522417746665
5.762927229938656,6.260211406785956
5.643467185348392,6.36538450905507
5.712496895755516,6.237421236606603
6.514025931636292,6.258327965496202
6.533557859452048,5.367083716116355
6.51922332353486,6.369789482403908
6.089445117652549,4.96696196468001
6.073985211144663,6.270492435050276
5.719763623095203,6.277968841075828
5.904601741075929,5.17166838990243
6.549923023665052,6.363485606378554
6.532505438543945,6.370275441157938
5.794600605954665,5.397421691013586
5.830204650534776,5.002359551285625
5.757065155016473,5.126759896459143
6.545727795087061,6.256792581054421
6.51229799794756,6.363702262957959
